state,room_id,name,city,person_cap,bedrooms,bathrooms,amenities,reviews,prop_type,guests,star,avg_rating,min_nights,max_nights,price 
Oklahoma,32092056,Blue Door B&amp;B 2 - Walk to Plaza &amp; near Uptown,Oklahoma City,5,2,1.0,"Wifi,Free parking,Heating",117,Entire apartment,5 guests,5.0,4.88,1,1125,61.0
Oklahoma,21412928,The Ranch in Jenks,Jenks,2,2,1.0,"Wifi,Free parking,Heating",98,Private room in farm stay,2 guests,5.0,4.96,1,30,39.0
Oklahoma,32564078,Cheapest Place Ever with a Kitchen and a bathroom,Lawton,3,1,1.0,Wifi,5,Entire apartment,3 guests,4.5,4.4,4,1125,19.0
Oklahoma,18264597,Indie Escape I-stone’s throw to Plaza District,Oklahoma City,6,3,2.0,"Wifi,Free parking,Heating",48,Entire house,6 guests,4.5,4.69,1,365,70.0
Oklahoma,35250240,1 bedroom apartment within sight of Fort. Sill,Lawton,3,1,1.0,"Wifi,Free parking,Heating",18,Entire apartment,3 guests,4.5,4.61,2,1125,37.0
Oklahoma,19489368,Midtown Light Filled Stylish Walkable Everywhere,Oklahoma City,4,4,2.0,"Wifi,Free parking,Heating",98,Entire apartment,4 guests,5.0,4.92,2,1125,110.0
Oklahoma,15239114,1930's Farm House Apartment,Bethany,3,2,1.0,"Wifi,Free parking,Heating",175,Entire guesthouse,3 guests,5.0,4.94,1,7,50.0
Oklahoma,26283168,Luxury Camping-Glampin Hochatown-Plum Tuckered Out,Broken Bow,3,2,1.0,,30,Tent,3 guests,4.5,4.59,2,21,75.0
Oklahoma,30693623,Relaxing Safe Cabin In The Country,Fletcher,6,5,1.0,"Wifi,Free parking,Heating",34,Entire cabin,6 guests,5.0,4.88,2,28,110.0
Oklahoma,25842335,"Waterfront home with boat dock, kayaks &amp; fire pit",Mead,8,6,1.0,"Free parking,Heating",24,Entire cabin,8 guests,5.0,4.92,2,1125,110.0
Oklahoma,28515402,Flying D Farms Country Stay,Fairview,4,1,1.0,"Wifi,Free parking,Heating",27,Barn,4 guests,5.0,4.93,1,30,75.0
Oklahoma,27026848,Noble Home with View/Pet Friendly - BR2,Noble,2,2,1.0,"Wifi,Free parking,Heating",34,Private room in house,2 guests,5.0,4.94,1,1125,45.0
Oklahoma,24538856,"Remodeled, Chic Apt 17, 3 Min Walk to Fairgrounds!",Oklahoma City,4,2,1.0,"Wifi,Free parking,Heating",22,Entire apartment,4 guests,5.0,4.82,1,1125,30.0
Oklahoma,29284106,"Log Cabin in the Woods, by creek, mountain view",Davis,9,6,1.5,"Wifi,Free parking,Heating",40,Entire cabin,9 guests,5.0,4.85,1,32,200.0
Oklahoma,23165200,The Medicine Creek Loft - a Peaceful Retreat,Medicine Park,4,1,1.0,"Wifi,Free parking,Heating",27,Entire apartment,4 guests,5.0,4.96,2,1125,79.0
Oklahoma,23824800,Moonlight Bay Chalet,Sulphur,8,4,2.0,"Wifi,Free parking,Heating",29,Entire chalet,8 guests,5.0,4.79,1,7,250.0
Oklahoma,39504822,The Vincent - Beautiful Studio in Plaza District,Oklahoma City,2,1,1.0,"Wifi,Free parking,Heating",6,Entire apartment,2 guests,5.0,5.0,1,30,43.0
Oklahoma,31362765,Farm Retreat at The Farm On Fishmarket,Wanette,4,1,1.0,"Wifi,Free parking,Heating",27,Farm stay,4 guests,5.0,5.0,1,7,90.0
Oklahoma,16770222,Bike to University Campus From Vintage Home on Wooded Lot,Norman,6,4,2.0,"Wifi,Free parking,Heating",137,Entire house,6 guests,5.0,4.94,2,14,176.0
Oklahoma,18274570,Cozy Guesthouse in Perfect location,Edmond,2,1,1.0,"Wifi,Free parking,Heating",173,Entire guesthouse,2 guests,5.0,4.94,1,1125,49.0
Oklahoma,21266630,Sunshine Place,Broken Bow,4,2,1.0,"Wifi,Free parking,Heating",52,Entire cabin,4 guests,4.5,4.71,2,1125,140.0
Oklahoma,2943869,Cozy cabin overlooking Lake Wister,Wister,6,3,1.0,"Free parking,Heating",104,Entire cabin,6 guests,5.0,4.93,2,14,110.0
Oklahoma,21412928,The Ranch in Jenks,Jenks,2,2,1.0,"Wifi,Free parking,Heating",98,Private room in farm stay,2 guests,5.0,4.96,1,30,39.0
Oklahoma,32564078,Cheapest Place Ever with a Kitchen and a bathroom,Lawton,3,1,1.0,Wifi,5,Entire apartment,3 guests,4.5,4.4,4,1125,19.0
Oklahoma,18264597,Indie Escape I-stone’s throw to Plaza District,Oklahoma City,6,3,2.0,"Wifi,Free parking,Heating",48,Entire house,6 guests,4.5,4.69,1,365,70.0
Oklahoma,35250240,1 bedroom apartment within sight of Fort. Sill,Lawton,3,1,1.0,"Wifi,Free parking,Heating",18,Entire apartment,3 guests,4.5,4.61,2,1125,37.0
Oklahoma,19489368,Midtown Light Filled Stylish Walkable Everywhere,Oklahoma City,4,4,2.0,"Wifi,Free parking,Heating",98,Entire apartment,4 guests,5.0,4.92,2,1125,110.0
Oklahoma,15239114,1930's Farm House Apartment,Bethany,3,2,1.0,"Wifi,Free parking,Heating",175,Entire guesthouse,3 guests,5.0,4.94,1,7,50.0
Oklahoma,26283168,Luxury Camping-Glampin Hochatown-Plum Tuckered Out,Broken Bow,3,2,1.0,,30,Tent,3 guests,4.5,4.59,2,21,75.0
Oklahoma,27026848,Noble Home with View/Pet Friendly - BR2,Noble,2,2,1.0,"Wifi,Free parking,Heating",34,Private room in house,2 guests,5.0,4.94,1,1125,45.0
Oklahoma,24538856,"Remodeled, Chic Apt 17, 3 Min Walk to Fairgrounds!",Oklahoma City,4,2,1.0,"Wifi,Free parking,Heating",22,Entire apartment,4 guests,5.0,4.82,1,1125,30.0
Oklahoma,29284106,"Log Cabin in the Woods, by creek, mountain view",Davis,9,6,1.5,"Wifi,Free parking,Heating",40,Entire cabin,9 guests,5.0,4.85,1,32,200.0
Oklahoma,23165200,The Medicine Creek Loft - a Peaceful Retreat,Medicine Park,4,1,1.0,"Wifi,Free parking,Heating",27,Entire apartment,4 guests,5.0,4.96,2,1125,79.0
Oklahoma,23824800,Moonlight Bay Chalet,Sulphur,8,4,2.0,"Wifi,Free parking,Heating",29,Entire chalet,8 guests,5.0,4.79,1,7,250.0
Oklahoma,39504822,The Vincent - Beautiful Studio in Plaza District,Oklahoma City,2,1,1.0,"Wifi,Free parking,Heating",6,Entire apartment,2 guests,5.0,5.0,1,30,43.0
Oklahoma,31362765,Farm Retreat at The Farm On Fishmarket,Wanette,4,1,1.0,"Wifi,Free parking,Heating",27,Farm stay,4 guests,5.0,5.0,1,7,90.0
Oklahoma,16770222,Bike to University Campus From Vintage Home on Wooded Lot,Norman,6,4,2.0,"Wifi,Free parking,Heating",137,Entire house,6 guests,5.0,4.94,2,14,176.0
Oklahoma,18274570,Cozy Guesthouse in Perfect location,Edmond,2,1,1.0,"Wifi,Free parking,Heating",173,Entire guesthouse,2 guests,5.0,4.94,1,1125,49.0
Oklahoma,2943869,Cozy cabin overlooking Lake Wister,Wister,6,3,1.0,"Free parking,Heating",104,Entire cabin,6 guests,5.0,4.93,2,14,110.0
Oklahoma,21412928,The Ranch in Jenks,Jenks,2,2,1.0,"Wifi,Free parking,Heating",98,Private room in farm stay,2 guests,5.0,4.96,1,30,39.0
Oklahoma,32564078,Cheapest Place Ever with a Kitchen and a bathroom,Lawton,3,1,1.0,Wifi,5,Entire apartment,3 guests,4.5,4.4,4,1125,19.0
Oklahoma,18264597,Indie Escape I-stone’s throw to Plaza District,Oklahoma City,6,3,2.0,"Wifi,Free parking,Heating",48,Entire house,6 guests,4.5,4.69,1,365,70.0
Oklahoma,35250240,1 bedroom apartment within sight of Fort. Sill,Lawton,3,1,1.0,"Wifi,Free parking,Heating",18,Entire apartment,3 guests,4.5,4.61,2,1125,37.0
Oklahoma,19489368,Midtown Light Filled Stylish Walkable Everywhere,Oklahoma City,4,4,2.0,"Wifi,Free parking,Heating",98,Entire apartment,4 guests,5.0,4.92,2,1125,110.0
Oklahoma,15239114,1930's Farm House Apartment,Bethany,3,2,1.0,"Wifi,Free parking,Heating",175,Entire guesthouse,3 guests,5.0,4.94,1,7,50.0
Oklahoma,26283168,Luxury Camping-Glampin Hochatown-Plum Tuckered Out,Broken Bow,3,2,1.0,,30,Tent,3 guests,4.5,4.59,2,21,75.0
Oklahoma,25842335,"Waterfront home with boat dock, kayaks &amp; fire pit",Mead,8,6,1.0,"Free parking,Heating",24,Entire cabin,8 guests,5.0,4.92,2,1125,110.0
Oregon,20442314,Mt Hood View Tiny House,Sandy,2,1,1.0,"Wifi,Kitchen,Heating",392,Tiny house,2 guests,5.0,4.98,1,1125,115.0
Oregon,20722111,"Island + Alpaca Farm Retreat, Near D'town Portland",Portland,2,2,1.0,"Wifi,Kitchen,Heating",302,Entire guest suite,2 guests,5.0,4.96,1,30,105.0
Oregon,21769861,Coastal Retreat on The Peninsula,Brookings,2,1,1.0,"Wifi,Kitchen,Heating",162,Entire guesthouse,2 guests,5.0,4.99,2,6,235.0
Oregon,12403363,Sun-filled Detached Studio in Close-in SE Portland,Portland,2,1,1.0,"Wifi,Heating",403,Entire guesthouse,2 guests,5.0,5.0,2,7,85.0
Oregon,11359604,Modern Studio on NW 23rd,Portland,2,1,1.0,"Wifi,Kitchen,Heating",285,Entire apartment,2 guests,5.0,4.95,1,1125,52.0
Oregon,2390685,Portland Tiny House (Alberta Arts),Portland,2,1,1.0,"Hot tub,Wifi,Kitchen,Heating",410,Tiny house,2 guests,5.0,4.97,2,31,69.0
Oregon,11853006,Earthen Cob Cottage near large pond,Portland,2,1,2.0,"Wifi,Kitchen,Heating",437,Private room in earth house,2 guests,5.0,4.85,2,30,45.0
Oregon,3586308,Creek-Side Cottage on an Organic Farmstead,Cottage Grove,4,2,1.0,"Wifi,Kitchen,Heating",325,Entire cottage,4 guests,5.0,4.8,1,1125,42.0
Oregon,2188649,Cute Oceanfront Studio Condo- Pet Friendly! (204),Seaside,2,1,1.0,"Wifi,Kitchen,Heating",355,Entire condominium,2 guests,5.0,4.81,1,29,64.0
Oregon,9213033,Mckenzie River Cabin #3,Vida,4,1,1.0,"Kitchen,Heating",279,Entire cabin,4 guests,5.0,4.88,2,1125,110.0
Oregon,14747926,Skyliners Getaway,Bend,2,2,1.0,"Wifi,Kitchen,Heating",159,Entire cabin,2 guests,5.0,4.99,2,30,68.0
Oregon,2525825,Peaceful Retreat in Thriving NE,Portland,2,1,1.0,"Wifi,Heating",803,Entire apartment,2 guests,5.0,4.96,1,14,64.0
Oregon,28053324,Private Guest Suite in the Trees,Eugene,2,1,1.0,"Wifi,Heating",150,Entire guest suite,2 guests,5.0,4.95,1,7,48.0
Oregon,720796,SOUTH TABOR COTTAGE,Portland,2,1,1.0,"Wifi,Kitchen,Heating",621,Tiny house,2 guests,5.0,4.85,1,1125,49.0
Oregon,24972399,The Hideaway at the Oceanside A-frame (unit B),Oceanside,3,1,1.0,"Wifi,Kitchen,Heating",182,Entire cabin,3 guests,5.0,4.9,2,14,81.0
Oregon,7729130,Magic Barn,Portland,10,2,1.0,"Wifi,Kitchen,Heating",528,Entire guesthouse,10 guests,5.0,4.93,1,90,59.0
Oregon,27815200,Barney B's Cornett,Brookings,2,1,1.0,"Wifi,Kitchen,Heating",183,Entire guesthouse,2 guests,5.0,4.82,1,30,87.0
Oregon,8590998,Oceanside A-Frame (Unit A),Oceanside,4,3,1.0,"Wifi,Kitchen,Heating",432,Entire cabin,4 guests,5.0,4.91,2,90,149.0
Oregon,1260528,Funky Pad Suite - Parkside Portland,Portland,5,3,1.0,"Wifi,Kitchen,Heating",1052,Entire guest suite,5 guests,5.0,4.92,1,14,45.0
Oregon,11852407,Serene Cottage beside pond,Portland,5,3,1.0,"Wifi,Kitchen,Heating",413,Entire guesthouse,5 guests,5.0,4.88,28,28,65.0
Oregon,6389334,Lady Bluebird Converted Bus in NoPo,Portland,4,1,1.0,"Wifi,Kitchen,Heating",477,Bus,4 guests,5.0,4.92,1,1125,30.0
Oregon,5976769,Oceanfront Studio on the Prom (201),Seaside,3,1,1.0,"Wifi,Kitchen,Heating",342,Entire condominium,3 guests,5.0,4.9,1,29,64.0
Oregon,17077091,Romantic oceanfront cabin w/ iconic views of Manzanita shoreline/Neahkahnie Mtn!,Manzanita,4,2,2.0,"Hot tub,Wifi,Kitchen,Heating",58,Entire cabin,4 guests,5.0,4.81,2,28,102.0
Oregon,3908082,Olivia Beach Wind Sailor Cabin &amp; Jacuzzi,Lincoln City,6,3,1.0,"Hot tub,Wifi,Kitchen,Heating",334,Entire cottage,6 guests,5.0,4.81,3,60,59.0
Oregon,15127643,Beautiful Condo Overlooking the Beach! (202),Seaside,3,1,1.0,"Wifi,Kitchen,Heating",179,Entire condominium,3 guests,5.0,4.83,1,29,65.0
Oregon,16135714,Cozy Private Apartment by the Park-Hawthorne Area,Portland,4,2,1.0,"Wifi,Kitchen,Heating",377,Entire apartment,4 guests,5.0,4.86,1,25,41.0
Oregon,2950282,Portland Cottage with Kitchenette,Portland,2,1,1.0,"Wifi,Kitchen,Heating",379,Entire guesthouse,2 guests,5.0,4.95,2,28,55.0
Oregon,20237347,Private Guest Suite. King Bed. Meet Our Llamas,Waldport,2,1,1.0,"Wifi,Heating",326,Entire guest suite,2 guests,5.0,5.0,2,28,65.0
Oregon,8173635,Charming Studio Cottage near U of O,Eugene,2,1,1.0,"Wifi,Kitchen,Heating",470,Entire guesthouse,2 guests,5.0,4.83,1,1125,40.0
Oregon,2756311,The TreeHouse Attached 1 Bedroom Suite,West Linn,4,2,1.0,"Hot tub,Wifi,Kitchen,Heating",315,Entire guest suite,4 guests,4.5,4.67,1,1125,83.0
Oregon,21597098,Light-filled 2-story apartment w/ gourmet kitchen,Portland,4,2,1.5,"Wifi,Kitchen,Heating",286,Entire guesthouse,4 guests,5.0,4.94,1,29,70.0
Oregon,17716235,Beautiful Large Beach Studio- (#210),Seaside,4,2,1.0,"Wifi,Kitchen,Heating",236,Entire condominium,4 guests,5.0,4.8,1,29,66.0
Oregon,23353382,The Sneakaway,Portland,2,1,1.0,"Wifi,Kitchen,Heating",230,Entire guesthouse,2 guests,5.0,4.99,2,20,99.0
Oregon,11187635,Wonderful Cabin with Hot Tub &amp; Fireplace in Govi,Government Camp,4,2,1.5,"Hot tub,Wifi,Kitchen,Heating",258,Entire cabin,4 guests,5.0,4.89,2,30,103.0
Oregon,8625092,Mckenzie River Cabin # 2,Vida,4,1,1.0,"Kitchen,Heating",279,Entire cabin,4 guests,5.0,4.86,2,1125,110.0
Oregon,421673,"Urban Studio Loft (Hot Tub, HBO &amp; Downtown View)",Bend,4,2,1.0,"Hot tub,Wifi,Kitchen,Heating",527,Entire guest suite,4 guests,5.0,4.94,2,29,39.0
Oregon,2764083,"Tide Pool-Oceanfront, balcony, kitchen, fireplace",Lincoln City,4,1,1.0,"Wifi,Kitchen,Heating",209,Entire apartment,4 guests,4.5,4.72,2,1125,41.0
Oregon,3738840,Private King Studio w/fireplace in great location!,Portland,2,1,1.0,"Wifi,Kitchen,Heating",413,Entire guest suite,2 guests,5.0,4.75,2,30,67.0
Oregon,803020,Oceanfront Cottage - Amazing Views!,Newport,2,1,1.0,"Wifi,Kitchen,Heating",224,Entire cabin,2 guests,5.0,4.96,2,1125,150.0
Oregon,8243450,Sunset View Yurt of Applegate Valley with HOT TUB!,Grants Pass,4,2,1.0,"Hot tub,Wifi,Heating",321,Yurt,4 guests,5.0,4.99,1,21,80.0
Oregon,17695882,Beautiful Beach Front Studio Condo! - #203,Seaside,3,1,1.0,"Wifi,Kitchen,Heating",229,Entire condominium,3 guests,5.0,4.82,1,29,93.0
Oregon,5673510,ParkAve Cottage - Adorable &amp; Cozy near River Path!,Eugene,4,2,1.0,"Wifi,Kitchen,Heating",776,Entire guesthouse,4 guests,5.0,4.97,1,1125,79.0
Oregon,7804503,Hood River Guest House with Views of Mt. Adams,Hood River,3,1,1.0,"Kitchen,Heating",294,Entire guesthouse,3 guests,5.0,4.96,2,1125,135.0
Oregon,4558558,"Olivia Beach Day Dreamer Cabin - Jacuzzi, firepit",Lincoln City,6,3,1.0,"Hot tub,Wifi,Kitchen,Heating",330,Entire house,6 guests,5.0,4.83,3,60,59.0
Oregon,1925579,Amazing Beach Condo! (209),Seaside,4,2,1.0,"Wifi,Kitchen,Heating",466,Entire condominium,4 guests,5.0,4.77,1,29,82.0
Oregon,22636969,The Treehouse Retreat,Philomath,3,3,1.0,Heating,198,Treehouse,3 guests,4.5,4.72,1,7,51.0
Oregon,5668260,"Bright, Modern Loft in North PDX",Portland,4,2,1.0,"Wifi,Kitchen,Heating",246,Entire guesthouse,4 guests,5.0,4.98,2,1125,85.0
Oregon,2593314,The Addition,Portland,3,1,1.0,"Wifi,Heating",522,Entire guest suite,3 guests,5.0,4.93,1,1125,53.0
Oregon,4142533,Eco Tiny Cabin by Mississippi/N Williams Ave,Portland,2,1,1.0,"Wifi,Heating",588,Entire guesthouse,2 guests,5.0,4.96,1,6,72.0
Oregon,2316053,Below the Falls Lodge,Coos Bay,6,2,2.5,"Kitchen,Heating",229,Entire house,6 guests,5.0,4.92,1,365,146.0
Oregon,7245156,City Chic in PDX's Hottest Hood,Portland,4,2,1.0,"Wifi,Kitchen,Heating",370,Entire house,4 guests,5.0,4.86,2,1125,67.0
Oregon,20257538,Private Handcrafted Cottage,Portland,2,2,1.0,"Wifi,Kitchen,Heating",205,Entire guesthouse,2 guests,5.0,4.97,2,30,75.0
Oregon,19626637,Tranquil Little House (Private)-Pets Stay for Free,Portland,4,2,1.0,"Wifi,Kitchen,Heating",226,Entire guesthouse,4 guests,5.0,4.85,1,14,64.0
Oregon,14105943,✧ Chic Suite in Central PDX w/ Comfy King Bed ✧,Portland,2,1,1.0,"Wifi,Kitchen,Heating",381,Entire guest suite,2 guests,4.5,4.7,31,365,45.0
Oregon,18343745,New Owner-Stunning Oceanfront Studio Condo!- #205,Seaside,2,1,1.0,"Wifi,Kitchen,Heating",159,Entire condominium,2 guests,5.0,4.92,1,29,64.0
Oregon,295694,Rustic Tiny Home w Sleeping Loft in hip Woodlawn,Portland,2,1,None,"Wifi,Kitchen,Heating",463,Tiny house,2 guests,4.5,4.68,1,4,59.0
Oregon,2189047,Spacious Ocean View Condo! (211),Seaside,4,2,1.0,"Wifi,Kitchen,Heating",221,Entire condominium,4 guests,5.0,4.84,1,29,64.0
Oregon,4867863,Saul Zaik Treehouse!,Portland,2,1,1.0,"Wifi,Heating",472,Private room in house,2 guests,5.0,4.89,1,10,209.0
Oregon,17433027,"Bayside Bliss - Lincoln City, OR",Lincoln City,4,2,1.0,"Wifi,Kitchen,Heating",181,Entire apartment,4 guests,5.0,4.96,2,1125,55.0
Oregon,434618,Private Oregon Roundhouse … Not in a Box!,Eugene,3,1,1.0,"Wifi,Kitchen,Heating",491,Tiny house,3 guests,5.0,4.85,1,1125,48.0
Oregon,11492627,Private Romantic Hideaway w/ Hot Tub &amp; King Bed,Eugene,5,2,1.0,"Hot tub,Wifi,Kitchen,Heating",397,Entire guest suite,5 guests,4.5,4.69,1,1125,55.0
Oregon,22070708,Artists Loft - Portland Alberta Arts District,Portland,3,1,1.0,"Hot tub,Wifi,Kitchen,Heating",201,Entire house,3 guests,5.0,4.95,2,1124,75.0
Oregon,14184963,The Clay Hut: Private Bed&amp;Bath in Backyard Garden,Portland,2,1,1.0,"Wifi,Heating",419,Entire guesthouse,2 guests,5.0,4.93,1,1125,60.0
Oregon,924008,Cozy Three Story Lookout Tower,Terrebonne,4,4,1.5,"Hot tub,Wifi,Kitchen,Heating",474,Entire house,4 guests,5.0,4.97,2,30,279.0
Oregon,762386,"Urban treehouse in Portland, OR!",Portland,4,2,1.0,"Wifi,Kitchen,Heating",774,Private room in townhouse,4 guests,5.0,4.85,2,7,60.0
Oregon,2492977,Zen Loft as seen in NY Times!,Portland,2,1,1.0,"Hot tub,Wifi,Kitchen,Heating",255,Entire guest suite,2 guests,5.0,4.8,2,90,85.0
Oregon,26302124,"Incredible Getaway, Heart of Bend-Walk Everywhere!",Bend,4,2,1.0,"Wifi,Kitchen,Heating",172,Entire house,4 guests,5.0,4.84,1,1125,78.0
Oregon,4759761,Tree House Flat,Oceanside,3,2,1.0,"Hot tub,Wifi,Kitchen,Heating",586,Entire house,3 guests,5.0,4.98,1,30,110.0
Oregon,2764720,"Quarterdeck - Oceanfront, balcony, kitchen.",Lincoln City,2,1,1.0,"Wifi,Kitchen,Heating",221,Entire apartment,2 guests,5.0,4.76,2,1125,48.0
Oregon,18413567,"Nautilus - Cute beach lodging, kitchen, fireplace",Lincoln City,3,2,1.0,"Wifi,Kitchen,Heating",126,Entire apartment,3 guests,5.0,4.82,2,1125,39.0
Oregon,20436612,Hot Tub. Secluded Getaway In the City.,Portland,5,3,1.0,"Hot tub,Wifi,Kitchen,Heating",323,Entire house,5 guests,5.0,4.86,1,1125,106.0
Oregon,1107789,Cozy Portland Studio Apartment,Portland,2,1,1.0,"Wifi,Kitchen,Heating",511,Entire guesthouse,2 guests,5.0,4.98,2,28,60.0
Oregon,9578248,Little House near Alberta Arts,Portland,2,1,1.0,"Wifi,Kitchen,Heating",321,Entire guesthouse,2 guests,5.0,4.95,2,1125,82.0
Oregon,25547819,theHideout- A Farmstay Experience w fireplace!,Langlois,3,1,1.0,Kitchen,189,Farm stay,3 guests,5.0,4.94,1,7,85.0
Oregon,4963976,Handbuilt Alberta Arts Cottage,Portland,4,2,1.0,"Wifi,Kitchen,Heating",378,Entire house,4 guests,5.0,4.97,2,90,87.0
Oregon,1393611,"Cozy, quiet yet convenient cabin",Bend,4,2,1.0,"Kitchen,Heating",246,Entire cabin,4 guests,4.5,4.61,1,100,52.0
Oregon,3264176,Quiet Boho-Modern Studio:  Concordia/Alberta Arts,Portland,2,1,1.0,"Wifi,Kitchen,Heating",236,Entire apartment,2 guests,5.0,4.89,1,1125,59.0
Oregon,11991275,Handcrafted Blue Door Micro-Loft in Hip and Arty Location,Portland,4,2,1.0,"Wifi,Kitchen,Heating",328,Tiny house,4 guests,5.0,4.98,2,90,86.0
Oregon,3907810,Cabin in the Woods,Bend,6,1,1.0,"Wifi,Kitchen,Heating",393,Entire cabin,6 guests,4.5,4.71,1,14,53.0
Oregon,10271806,Treehouse on the Little North Fork,Lyons,4,2,2.0,"Hot tub,Wifi,Kitchen,Heating",221,Entire house,4 guests,5.0,4.98,2,1125,185.0
Oregon,2560340,2 Bdrm Condo-50' from Beach! (207),Seaside,4,3,1.0,"Wifi,Kitchen,Heating",325,Entire condominium,4 guests,4.5,4.66,1,29,64.0
Oregon,20554959,Woodsy Dream has hot tub and WIFI,Rhododendron,4,2,1.0,"Hot tub,Wifi,Kitchen,Heating",201,Entire cabin,4 guests,5.0,4.89,1,29,104.0
Oregon,37118,Mermaid Suite with private hot tub,Brookings,4,2,1.0,"Hot tub,Wifi,Heating",671,Private room in bed and breakfast,4 guests,5.0,4.93,1,28,122.0
Oregon,10163801,The Strand Oceanview Studio - Dog Friendly!,Rockaway Beach,4,2,1.0,"Wifi,Kitchen,Heating",128,Entire guesthouse,4 guests,5.0,4.73,1,1125,69.0
Oregon,422384,"The Garden Apartment-Hot Tub, HBO &amp; Gas Fireplace",Bend,4,2,1.0,"Hot tub,Wifi,Kitchen,Heating",429,Entire guest suite,4 guests,5.0,4.91,2,29,42.0
Oregon,20557635,Unique Straw Bale room in private garden setting,Eugene,2,1,1.0,"Wifi,Heating",240,Private room in earth house,2 guests,5.0,4.94,1,7,35.0
Oregon,23793493,Tree-Top Lodge in the Hillside Overlooking Tenmile Lake,Lakeside,8,2,1.0,"Wifi,Kitchen,Heating",117,Entire cabin,8 guests,5.0,4.95,1,60,99.0
Oregon,4224698,"Private apartment, right in town. Your Bend Escape",Bend,3,1,1.0,"Wifi,Heating",788,Entire apartment,3 guests,5.0,4.94,1,30,65.0
Oregon,4262833,"Private entry, bed/bath&amp;room for your pooch! Ste#2",Bend,3,1,1.0,"Wifi,Heating",741,Entire guest suite,3 guests,5.0,4.86,1,1125,60.0
Oregon,4067562,Awesome Beach Getaway!,Pacific City,6,5,2.0,"Wifi,Kitchen,Heating",484,Entire house,6 guests,5.0,4.9,1,40,68.0
Oregon,2784796,"Moonraker -Oceanfront, balcony, kitchen, fireplace",Lincoln City,4,1,1.0,"Wifi,Kitchen,Heating",177,Entire apartment,4 guests,5.0,4.81,2,1125,69.0
Oregon,16546018,Ocean View  Studio,Cannon Beach,4,0,1.0,"Hot tub,Wifi,Kitchen,Heating",213,Lighthouse,4 guests,5.0,4.73,1,14,82.0
Oregon,19210960,"The ""Old Barn"" in the woods. Peace, Romance, Ahhh",Portland,4,2,1.0,"Hot tub,Wifi,Kitchen,Heating",222,Entire cottage,4 guests,5.0,4.85,1,14,77.0
Oregon,13247486,Creative &amp; Clean Bungalow in Portland Hot Spot,Portland,4,2,1.0,"Wifi,Kitchen,Heating",388,Entire guesthouse,4 guests,5.0,4.97,1,31,107.0
Oregon,21058541,The Roost - Contemporary Rustic Cabin,Mount Hood Village,4,3,1.0,"Wifi,Kitchen,Heating",262,Entire cabin,4 guests,5.0,4.96,1,29,105.0
Oregon,13528700,Little Luxe Retreat,Oceanside,3,1,1.0,"Hot tub,Wifi,Kitchen,Heating",142,Entire house,3 guests,5.0,4.94,2,60,137.0
Oregon,20320618,"Sunny studio with private deck and Netflix streaming, 500 ft. to the beach!",Cannon Beach,2,3,1.0,"Wifi,Kitchen,Heating",118,Entire apartment,2 guests,5.0,4.92,1,28,130.0
Oregon,19094774,""" Lost Creek Loft""  Newport Oregon.USA",South Beach,2,1,1.0,"Wifi,Heating",385,Private room in guest suite,2 guests,5.0,4.94,1,7,20.0
Oregon,7839655,Stunning Guest House w/Loft: Restaurants &amp; Shops!,Portland,4,0,1.0,"Wifi,Kitchen,Heating",260,Entire guesthouse,4 guests,5.0,4.96,1,15,77.0
